,date_witness,date_agent,witness,agent,latitude,longitude,city,country,region_hq,has_weapon,has_hat,has_jacket,behavior
203,2004-06-11,2004-08-08,Leah Hutchinson,Laura Oconnor,41.27621,-72.86843,East Haven,US,New York,True,True,False,paranoid
204,1991-11-17,1991-12-19,Joseph Mcintosh,Lauren Smith,40.5576,-74.28459,Woodbridge,US,New York,False,True,True,unhappy
205,2002-05-06,2002-07-04,Barbara Moore,Nicole Hinton,-19.72806,-50.19556,Iturama,BR,Sao Paulo,True,False,True,talkative
206,2005-03-16,2005-03-28,Bryan Wright,Micheal Thomas,39.45621,-77.96389,Martinsburg,US,New York,False,True,True,complaining
207,1997-04-12,1997-05-02,Christian Brown,Kurt Clark,43.16547,-77.70066,Gates-North Gates,US,New York,False,False,True,hostile
208,2019-05-29,2019-07-02,Andrew Lyons,Casey Weber,5.20856,-74.73584,Honda,CO,Bogota,False,True,True,fleeing
209,2000-08-08,2000-09-13,Bruce Gutierrez,Sara Chavez,32.35126,-95.30106,Tyler,US,Chicago,False,True,True,happy
210,2017-03-24,2017-04-17,Linda Atkinson,Eugene Brown,38.17492,-122.2608,American Canyon,US,Los Angeles,False,False,False,accusatory
211,1999-04-15,1999-05-08,Eric Armstrong,David Richardson,33.76446,-117.79394,North Tustin,US,Los Angeles,False,False,True,accusatory
212,1991-08-20,1991-10-08,Jeffrey Kemp,Caleb Cook,40.65995,-111.99633,Kearns,US,Denver,False,True,True,sad
213,2001-12-10,2002-01-23,Charles Lucas,Jeffery Weaver,33.03699,-117.29198,Encinitas,US,Los Angeles,False,True,True,tense
214,1990-10-16,1990-12-07,Gary Mendoza,Kevin Contreras,45.0408,-93.263,Columbia Heights,US,Chicago,False,False,True,confessing
215,1987-04-01,1987-04-23,William Horne,Rebecca Russell,13.48082,-86.58208,Somoto,NI,Managua,False,True,True,friendly
216,1988-10-06,1988-10-31,Michelle Cherry,Matthew Brown,42.30865,-83.48216,Canton,US,Detroit,False,True,False,unhappy
217,1987-02-02,1987-03-17,Christina Ramsey,Garrett Lawrence,17.06542,-96.72365,Oaxaca,MX,Mexico City,False,False,True,over-complimenting
218,2017-03-07,2017-03-20,Kelsey Jones,Vincent Cooper,39.43534,-84.20299,Lebanon,US,New York,False,True,True,happy
219,1991-01-18,1991-02-23,Gary Combs,Brandi Jones,10.15031,-73.9614,El Copey,CO,Bogota,False,True,True,injured
220,2008-06-16,2008-07-14,Mark Smith,Michael Woods,42.52787,-70.92866,Peabody,US,New York,False,True,True,happy
221,1991-12-06,1992-01-28,Abigail Howard,Jennifer George,32.5007,-94.74049,Longview,US,Chicago,False,True,True,sad
222,2017-08-14,2017-10-12,Deborah Schwartz,Mr. Rodney Franco,13.48082,-86.58208,Somoto,NI,Managua,False,True,False,happy
223,1990-07-12,1990-08-30,Valerie Stephens,Sonia Mcdaniel,19.04222,-98.11889,Casa Blanca,MX,Mexico City,False,True,True,insulting
224,2003-12-09,2004-01-13,Jonathan Levine,Phillip Quinn,17.94979,-94.91386,Acayucan,MX,Mexico City,False,True,True,fleeing
225,1996-09-26,1996-10-24,Donald Schwartz,William Gallagher,44.73941,-93.12577,Rosemount,US,Chicago,False,True,True,fleeing
226,2020-12-25,2021-02-21,Andrea Randolph,Jared Reid,28.15112,-82.46148,Lutz,US,New York,False,True,False,lonely
227,1989-07-04,1989-08-17,Christopher Jones IV,Michael Barron,-2.13404,-79.59415,Milagro,EC,Guayaquil,False,True,True,silent
228,2011-09-28,2011-11-05,Anne Turner,Jerry Collins,28.15112,-82.46148,Lutz,US,New York,False,False,True,paranoid
229,2000-06-19,2000-06-25,Omar Clark,Sandra Ramos,8.35122,-62.64102,Ciudad Guayana,VE,Caracas,False,False,False,panicking
230,2012-09-09,2012-10-22,Jeffrey Gray,Julia Reynolds,40.68066,-73.47429,Massapequa,US,New York,False,True,True,hostile
231,1992-12-06,1993-01-04,Amy Hamilton,David Zamora,33.52253,-117.70755,Laguna Niguel,US,Los Angeles,False,True,True,injured
232,2004-03-23,2004-05-13,Vincent Rose,Micheal Thomas,8.88988,-79.62603,Veracruz,PA,Panama,False,True,True,complaining
233,1996-01-27,1996-03-12,Scott Eaton,Carla Reyes,26.91756,-82.07842,Punta Gorda Isles,US,New York,False,True,True,scared
234,2013-04-19,2013-06-06,Joshua Mcintyre,Gabrielle Mendez,-23.7975,-48.59278,Buri,BR,Sao Paulo,False,True,False,panicking
235,2010-12-20,2011-01-13,Joy Williams,Karen Nguyen,4.73245,-74.26419,Madrid,CO,Bogota,False,True,True,silent
236,2016-03-01,2016-03-27,Jessica Hayes,Timothy Davis,33.72255,-116.37697,Palm Desert,US,Los Angeles,False,False,True,over-complimenting
237,2008-05-21,2008-07-19,Ann Campbell,Jacqueline Maldonado,-21.41222,-42.19667,Miracema,BR,Sao Paulo,False,False,True,lonely
238,1987-03-14,1987-05-10,Jennifer Grant,Gregory Hanson,18.20854,-71.10077,Santa Cruz de Barahona,DO,Santo Domingo,False,False,True,insulting
239,1989-12-05,1989-12-22,Laura Moreno,David Wagner,39.33427,-76.43941,Middle River,US,New York,False,True,True,unhappy
240,1994-01-15,1994-01-27,Chase Stewart,David Richardson,19.04222,-98.11889,Casa Blanca,MX,Mexico City,False,True,True,insulting
241,2008-08-20,2008-09-30,Jeffrey Campbell,John Barr,-25.42778,-49.27306,Curitiba,BR,Sao Paulo,False,True,True,paranoid
242,1992-06-27,1992-08-10,Mr. Thomas Copeland,Jacob Carlson,-25.42944,-50.00639,Palmeira,BR,Sao Paulo,False,True,True,oblivious
243,2022-04-15,2022-05-04,Deanna Day,Ashley Vaughn,43.61062,-72.97261,Rutland,US,New York,False,True,True,oblivious
244,1999-03-26,1999-05-18,Crystal Evans,Theresa Patterson,-21.42917,-45.94722,Alfenas,BR,Sao Paulo,False,False,True,insulting
245,1993-05-15,1993-05-22,Kristin Anderson,Nicole Payne,9.92787,-84.13722,San Rafael,CR,Costa Rica,False,True,True,confessing
246,2020-02-25,2020-03-11,Deborah Evans,Kendra Miller,34.14251,-118.25508,Glendale,US,Los Angeles,False,False,True,silent
247,2015-11-14,2015-12-22,Teresa Martin,Garrett Martinez,40.60538,-73.75513,Far Rockaway,US,New York,False,True,True,silent
248,2010-03-25,2010-05-07,Valerie Wilson,Nicholas Powell,35.25064,-91.73625,Searcy,US,Chicago,False,False,True,oblivious
249,2016-08-29,2016-09-04,Raymond Stout,Jacob Santiago,41.6764,-91.58045,Coralville,US,Chicago,False,True,False,accusatory
250,1995-05-16,1995-06-30,Robert Brown,Erin Ray,41.15376,-87.88754,Bourbonnais,US,Chicago,True,True,True,out-of-control
251,2016-02-17,2016-03-19,Ashley Garcia,Jessica Rogers,49.88307,-119.48568,Kelowna,CA,Vancouver,False,True,True,evasive
252,2011-04-04,2011-04-13,Elizabeth Allen,Kevin Martin,18.20854,-71.10077,Santa Cruz de Barahona,DO,Santo Domingo,False,False,True,panicking
253,2009-01-21,2009-03-17,Katherine Coleman,James Kennedy,-28.24,-48.67028,Imbituba,BR,Sao Paulo,False,True,True,panicking
254,1987-02-14,1987-04-02,Charles Washington,Joseph Arellano,17.06542,-96.72365,Oaxaca,MX,Mexico City,False,False,False,out-of-control
255,2003-03-17,2003-04-14,Sherri Oconnell,Jeffrey Bush,-22.92306,-53.13722,Loanda,BR,Sao Paulo,False,False,True,fleeing
256,1994-06-23,1994-08-03,Joshua Johnson DDS,Jason Berg,30.16688,-96.39774,Brenham,US,Chicago,False,False,True,unhappy
257,2000-04-27,2000-05-20,Misty Marquez,Lori Lowery,41.57721,-93.71133,West Des Moines,US,Chicago,False,True,True,oblivious
258,2021-03-18,2021-03-31,Randy Graham,Rachel Barnes,41.84364,-87.71255,South Lawndale,US,Chicago,True,False,True,friendly
259,2006-05-09,2006-06-14,Pamela Acosta,Amber Wright,-10.90889,-37.03861,Barra dos Coqueiros,BR,Maceio,False,True,True,panicking
260,2001-07-04,2001-07-21,Emily Rangel,David Zamora,-10.90889,-37.03861,Barra dos Coqueiros,BR,Maceio,False,True,False,evasive
261,2004-03-12,2004-03-27,Terry Freeman,Randy Simmons,36.20829,-115.98391,Pahrump,US,Los Angeles,True,False,True,friendly
262,2001-10-12,2001-12-04,Leah Porter,Mr. Rodney Franco,18.65297,-72.09391,Thomazeau,HT,Port-au-Prince,False,False,True,happy
263,2011-02-09,2011-04-07,Douglas Roberts,Matthew Brown,36.02506,-86.77917,Brentwood Estates,US,Chicago,True,True,True,out-of-control
264,1999-10-17,1999-11-25,Frederick Vargas,Brandon Miller,23.0072,-82.4017,Boyeros,CU,Havana,False,False,True,injured
265,1987-04-02,1987-04-04,Eric Hoffman,Joshua Moore,19.32932,-98.1664,Contla,MX,Mexico City,False,True,True,friendly
266,2013-10-03,2013-10-29,Elizabeth Ferrell,Christopher Ross,17.06542,-96.72365,Oaxaca,MX,Mexico City,False,False,True,tense
267,2013-02-16,2013-03-24,Anthony Cook,Cynthia Carr,-36.9256,-73.02841,Chiguayante,CL,Santiago,True,False,True,scared
268,2013-11-06,2013-11-07,Jerome Miller,Austin Williams,-22.92306,-53.13722,Loanda,BR,Sao Paulo,False,True,True,scared
269,2015-06-08,2015-07-01,Michael Soto,Loretta Wood,34.63915,-120.45794,Lompoc,US,Los Angeles,False,True,True,tense
270,1995-05-23,1995-07-13,Adrian Santos,Elizabeth Cooper,34.14251,-118.25508,Glendale,US,Los Angeles,False,False,True,oblivious
271,2006-02-16,2006-03-11,Ashley Evans,Jessica Rogers,38.96372,-76.99081,Chillum,US,New York,True,True,True,insulting
272,2003-01-09,2003-01-21,Sheena Dillon,Lori Lowery,42.93369,-72.27814,Keene,US,New York,False,True,True,injured
273,2006-05-17,2006-07-04,Brendan King,John Hayes,41.66394,-83.55521,Toledo,US,New York,False,False,True,panicking
274,1988-09-12,1988-10-02,Leslie Murray,Alicia Harper,35.88264,-80.08199,Thomasville,US,New York,False,True,True,hostile
275,1986-02-09,1986-02-25,Michael Cobb,Nicole Scott,-25.42944,-50.00639,Palmeira,BR,Sao Paulo,False,False,True,oblivious
276,2004-06-24,2004-08-04,Sheila Garrison,Alan Ford,-14.66463,-52.35558,Nova Xavantina,BR,Cuiaba,False,True,True,over-complimenting
277,1997-03-26,1997-05-18,Victoria Anderson,Dawn Simmons,38.06084,-97.92977,Hutchinson,US,Chicago,False,False,True,evasive
278,2020-10-31,2020-12-07,Elizabeth Brown,Gregory Moore,41.72059,-87.70172,Evergreen Park,US,Chicago,False,False,True,scared
279,1992-09-09,1992-10-17,Sarah Perry,Anthony Harris,9.91861,-68.30472,Tinaquillo,VE,Caracas,True,True,True,injured
280,1992-11-17,1993-01-06,Ronald Benton,Charles Walls,-23.44361,-51.87389,Sarandi,BR,Sao Paulo,True,False,True,insulting
281,2016-09-17,2016-09-29,Robert Bush,Brooke Crawford,35.74788,-95.36969,Muskogee,US,Chicago,False,False,True,panicking
282,1997-02-26,1997-03-24,Angel Wilcox,Jessica Conway,40.67705,-73.89125,Cypress Hills,US,New York,False,False,True,evasive
283,2004-06-04,2004-06-15,Margaret Taylor,Brett Scott,34.25807,-88.70464,Tupelo,US,Chicago,False,True,True,over-complimenting
284,2005-10-18,2005-12-01,Steven Torres,Melinda Soto,-19.7625,-44.31389,Esmeraldas,BR,Sao Paulo,False,False,True,panicking
285,2011-06-27,2011-07-07,Gregory Scott,Sheri Chapman,-8.05389,-34.88111,Recife,BR,Recife,False,True,True,scared
286,2012-10-29,2012-11-06,Kylie Watts,Holly Chapman,42.30865,-83.48216,Canton,US,Detroit,False,False,True,scared
287,1996-02-19,1996-04-16,Kendra Moore,Kendra Miller,49.88307,-119.48568,Kelowna,CA,Vancouver,False,True,True,silent
288,1994-08-12,1994-09-28,Katie Velez,Tanya Conley,41.6764,-91.58045,Coralville,US,Chicago,False,True,True,hostile
289,2008-07-25,2008-07-26,Shelly Boyer,Scott Nixon,33.03699,-117.29198,Encinitas,US,Los Angeles,False,True,True,accusatory
290,1992-10-18,1992-10-27,Kathleen Shaw,Brian Thomas,42.52787,-70.92866,Peabody,US,New York,False,False,True,happy
291,1991-07-11,1991-08-26,Danielle Myers,Denise Park,32.44874,-99.73314,Abilene,US,Chicago,False,False,True,fleeing
292,1996-02-13,1996-03-01,Mrs. Jessica Brown MD,Donald Miller,20.74122,-100.44843,Santa Rosa Jauregui,MX,Mexico City,False,True,True,happy
293,2001-08-21,2001-09-03,Stacey Burns,Richard Harris,-2.90055,-79.00453,Cuenca,EC,Guayaquil,False,True,True,friendly
294,2014-05-15,2014-05-30,Jeffrey Carson,Charles Walls,46.09273,-88.64235,Iron River,US,Menominee,False,False,True,hostile
295,2018-01-06,2018-01-08,Joshua Larsen,Dawn Simmons,26.68451,-80.66756,Belle Glade,US,New York,False,False,True,accusatory
296,2002-12-27,2003-02-02,Christopher Medina,Todd Robinson,28.15112,-82.46148,Lutz,US,New York,False,False,True,injured
297,2011-11-03,2011-12-08,Deborah Moss,David Strong,41.47892,-87.45476,Schererville,US,Chicago,False,False,True,over-complimenting
298,1996-04-23,1996-06-16,Jeffrey Baker,Laura Oconnor,27.09978,-82.45426,Venice,US,New York,False,True,True,scared
299,2002-02-22,2002-04-07,Elizabeth Jones,Cynthia Carr,18.57677,-72.22625,Croix-des-Bouquets,HT,Port-au-Prince,False,False,True,out-of-control
300,1999-11-09,1999-12-24,Mr. David Garza,Rebecca Russell,45.49428,-122.86705,Aloha,US,Los Angeles,False,True,True,lonely
301,1993-06-18,1993-08-02,Teresa Roach,Mary Weaver,-20.87306,-48.29694,Viradouro,BR,Sao Paulo,False,True,True,unhappy
302,1996-11-23,1996-12-06,Chad Wright,Nicole Hinton,39.32288,-76.72803,Woodlawn,US,New York,False,True,True,worried
303,2006-01-06,2006-02-08,Jessica Dunn,Laura Cook,26.18924,-98.15529,San Juan,US,Chicago,False,True,True,scared
304,2000-09-02,2000-09-18,Benjamin Delgado,Rebecca Russell,45.49428,-122.86705,Aloha,US,Los Angeles,False,False,True,confessing
305,2005-11-02,2005-11-03,Joel Lewis,Karen Weber,38.70734,-77.02303,Fort Washington,US,New York,False,True,True,injured
306,1990-01-13,1990-03-09,Michele Ferguson,Diana Torres,36.61033,-88.31476,Murray,US,Chicago,False,True,True,silent
307,2018-02-03,2018-02-15,Rebecca Burton,Katelyn Garcia,39.71734,-74.96933,Sicklerville,US,New York,False,True,True,fleeing
308,2009-11-30,2009-12-06,Kyle Dillon,Kimberly Perez,49.88307,-119.48568,Kelowna,CA,Vancouver,False,True,True,evasive
309,2015-04-04,2015-05-30,Jessica Oliver,Rachel Lucas,34.14251,-118.25508,Glendale,US,Los Angeles,False,True,True,insulting
310,2012-10-15,2012-11-22,Rebecca Moses,Megan West,7.83389,-72.47417,Villa del Rosario,CO,Bogota,False,True,True,unhappy
311,2010-11-30,2010-12-15,Danielle Thompson,Chris Campbell Jr.,41.80753,-87.65644,New City,US,Chicago,False,True,True,over-complimenting
312,2017-10-08,2017-10-14,Michael Morris,Jeremy Moran,23.15678,-81.24441,Varadero,CU,Havana,False,True,True,talkative
313,2016-07-17,2016-08-04,Christine Davis MD,Angelica Chan,10.22677,-67.33122,La Victoria,VE,Caracas,True,True,True,confessing
314,1998-11-10,1998-12-22,Elizabeth Duncan,James Bryant,41.84364,-87.71255,South Lawndale,US,Chicago,False,True,True,hostile
315,2018-07-04,2018-08-30,Philip Cummings MD,Charles Walls,22.49396,-105.36369,Acaponeta,MX,Mazatlan,False,True,True,over-complimenting
316,2006-09-17,2006-11-05,Angela Knight,Rita Johnson,32.9156,-117.14392,Mira Mesa,US,Los Angeles,False,True,True,lonely
317,1997-12-21,1998-02-04,Sabrina Fuller,Monica Davis,36.91023,-121.75689,Watsonville,US,Los Angeles,False,False,True,over-complimenting
318,1995-02-01,1995-03-03,Richard Wright,Emily Brown,4.73245,-74.26419,Madrid,CO,Bogota,False,True,True,unhappy
319,2019-09-13,2019-09-25,Nicholas Watson,Robert Arellano,15.48131,-86.57415,Olanchito,HN,Tegucigalpa,False,True,True,tense
320,2018-01-08,2018-01-11,Paul Houston,Jorge Novak,-19.72806,-50.19556,Iturama,BR,Sao Paulo,True,True,True,injured
321,2021-03-21,2021-04-01,Gregory Callahan,Diana Torres,-28.24,-48.67028,Imbituba,BR,Sao Paulo,False,True,True,over-complimenting
322,2009-12-19,2010-02-08,Christopher Wright,Matthew Chavez,5.6561,-75.87877,Andes,CO,Bogota,False,True,True,accusatory
323,2016-09-06,2016-09-29,Joshua Brown,Justin White,-17.74431,-48.62789,Caldas Novas,BR,Sao Paulo,False,True,True,evasive
324,1997-12-27,1998-01-25,Cynthia Smith,Tracy Blackwell,11.84962,-86.19903,Jinotepe,NI,Managua,True,True,True,evasive
325,2013-07-05,2013-08-26,Ruben Klein,Leslie Anderson,-8.76194,-63.90389,Porto Velho,BR,Porto Velho,True,True,True,accusatory
326,2000-09-25,2000-11-04,Philip Smith,Angelica Chan,10.98778,-74.95472,Puerto Colombia,CO,Bogota,False,False,True,over-complimenting
327,2002-07-23,2002-08-29,Cody Armstrong,Larry King,32.44874,-99.73314,Abilene,US,Chicago,False,False,False,sad
328,2013-05-24,2013-07-11,Brandon Johnson,Kim Dyer,-23.44361,-51.87389,Sarandi,BR,Sao Paulo,True,True,True,insulting
329,1993-08-24,1993-10-03,Shane Barnett,Joseph Arellano,40.72371,-73.95097,Greenpoint,US,New York,False,True,True,paranoid
330,2005-06-10,2005-06-15,Amanda Lee,Joseph Moore DVM,-23.44361,-51.87389,Sarandi,BR,Sao Paulo,False,True,False,sad
331,2007-10-26,2007-11-24,Pamela Mann,David Richardson,-19.32556,-41.25528,Resplendor,BR,Sao Paulo,False,False,True,sad
332,2015-07-23,2015-09-01,Adam Acosta,Vanessa Chapman,39.32288,-76.72803,Woodlawn,US,New York,False,False,True,out-of-control
333,2021-03-17,2021-04-11,Marie Santos,Todd Robinson,43.54072,-116.56346,Nampa,US,Boise,False,True,True,scared
334,2001-08-31,2001-10-01,Hailey Kim,Linda Edwards,7.83389,-72.47417,Villa del Rosario,CO,Bogota,False,True,True,oblivious
335,1996-02-17,1996-03-21,Lisa Hernandez,Jennifer Shannon,-15.675,-38.94722,Canavieiras,BR,Bahia,False,True,True,oblivious
336,2017-02-23,2017-04-09,Mario Powell,Justin Whitehead,40.72371,-73.95097,Greenpoint,US,New York,False,False,True,evasive
337,2015-04-25,2015-05-03,Miranda Campbell,Leslie Anderson,33.72255,-116.37697,Palm Desert,US,Los Angeles,False,True,True,confessing
338,2017-03-12,2017-03-13,William Hunter,William Wood,44.27804,-88.27205,Kaukauna,US,Chicago,False,True,False,silent
339,2005-06-04,2005-07-08,Brianna Richardson,Brandy White,18.57677,-72.22625,Croix-des-Bouquets,HT,Port-au-Prince,False,True,True,injured
340,2015-08-05,2015-10-03,Cameron Peters,Joshua Curtis,-22.53722,-42.98194,Guapimirim,BR,Sao Paulo,False,True,True,sad
341,2019-01-09,2019-03-02,Angela Rodriguez,Chloe Harris,18.20854,-71.10077,Santa Cruz de Barahona,DO,Santo Domingo,False,True,True,talkative
342,2008-11-25,2008-12-21,Glenn Johnson,Marie Hill,40.82232,-74.15987,Nutley,US,New York,False,False,False,friendly
343,1995-07-07,1995-08-24,Elizabeth Owens,Cynthia Carr,40.58654,-122.39168,Redding,US,Los Angeles,False,True,True,insulting
344,2018-11-09,2018-12-09,Deborah Johnson,Amy Gomez,-34.74785,-58.70072,Pontevedra,AR,Argentina,False,False,True,over-complimenting
345,2021-02-17,2021-02-27,Lisa Wells DDS,Brett Wood,39.32011,-76.51552,Rosedale,US,New York,False,False,True,tense
346,1985-05-21,1985-07-16,Michael Jones,Eugene Brown,43.86682,-79.2663,Markham,CA,Toronto,False,False,True,worried
347,2014-10-13,2014-11-21,Michelle Phillips,Chad Chandler,37.71715,-122.40433,Visitacion Valley,US,Los Angeles,False,True,True,hostile
348,1993-10-15,1993-11-08,Kenneth Stark,Austin Summers,33.72255,-116.37697,Palm Desert,US,Los Angeles,False,False,True,paranoid
349,2005-08-14,2005-08-14,Sheena Dixon,David Zamora,18.65297,-72.09391,Thomazeau,HT,Port-au-Prince,False,False,True,hostile
350,2008-12-11,2009-01-24,Carlos West,Kevin Martin,-28.44917,-52.2,Marau,BR,Sao Paulo,False,False,True,scared
351,2020-05-20,2020-06-07,Curtis Flores,Jeremy Mason,41.80753,-87.65644,New City,US,Chicago,False,False,True,evasive
352,1991-07-03,1991-07-04,Daniel Medina,Jesse Boyd,41.47892,-87.45476,Schererville,US,Chicago,False,False,True,confessing
353,2020-06-03,2020-06-07,Lisa Nunez,Chloe Harris,-22.57306,-47.1725,Artur Nogueira,BR,Sao Paulo,False,True,True,talkative
354,2009-11-12,2010-01-02,Jennifer Frederick,Theresa Patterson,40.34912,-111.90466,Saratoga Springs,US,Denver,False,True,True,sad
355,1998-05-23,1998-06-24,Jenna Hurst,Michael Webb,-4.16694,-40.7475,Guaraciaba do Norte,BR,Fortaleza,False,True,True,worried
356,1994-06-20,1994-06-20,James Coleman,Diana Torres,40.82232,-74.15987,Nutley,US,New York,False,True,True,sad
357,1993-08-31,1993-10-13,Cassidy Howard,Nancy White,34.14251,-118.25508,Glendale,US,Los Angeles,False,False,True,happy
358,2021-09-19,2021-11-15,Jennifer Wall MD,Jasmine Rowland,41.80753,-87.65644,New City,US,Chicago,False,False,True,out-of-control
359,1987-08-10,1987-10-04,Sarah Chavez,Robert Jenkins,43.54072,-116.56346,Nampa,US,Boise,False,True,True,oblivious
360,1993-12-27,1993-12-29,Kelly Reyes,Michelle Lee,-15.675,-38.94722,Canavieiras,BR,Bahia,False,True,True,over-complimenting
361,2001-04-28,2001-05-21,Heather Mejia,Nicole Scott,-21.44345,-65.71875,Tupiza,BO,La Paz,False,True,True,unhappy
362,1999-11-02,1999-11-11,Sandra Quinn,Ryan Wilkinson,41.0051,-73.78458,Scarsdale,US,New York,False,True,True,hostile
363,1989-12-15,1990-01-15,Robert Henry,Vincent Cooper,33.45122,-86.99666,Hueytown,US,Chicago,True,True,True,evasive
364,1992-04-11,1992-05-28,Shawn Duncan,Nathaniel Jackson,-21.44345,-65.71875,Tupiza,BO,La Paz,False,False,True,lonely
365,1998-01-04,1998-02-06,Becky Barrett,Ashley Howell,38.54491,-121.74052,Davis,US,Los Angeles,False,True,True,over-complimenting
366,2021-04-17,2021-05-20,Daniel Smith,Richard Reyes,39.57582,-105.11221,Ken Caryl,US,Denver,False,False,True,friendly
367,2015-06-03,2015-07-19,Jonathan Hale,Joshua Moore,34.21639,-119.0376,Camarillo,US,Los Angeles,True,True,True,sad
368,1999-11-30,1999-12-23,Allen Garner,Veronica Richards,34.63915,-120.45794,Lompoc,US,Los Angeles,False,True,True,friendly
